company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Macquarie Group Limited,AUSTRALIA,"  From understanding the business case for the software, through working out the requirements to delivering the final solution. Work type: Permanent - Full time.",software engineer,Software Engineer | Python,permanent,Sydney NSW,2022-07-17,3.8,
Blockstars Technology,AUSTRALIA,"  Analysing smart contract security vulnerabilities using popular analysis tools. Providing detailed audit reports with findings, solutions, and own suggestions.",software engineer,Mid-Level Blockchain Developers,undefined,Robina QLD,2022-07-17,,100000
Guild Group,AUSTRALIA,"  Developing and supporting quality software solutions. Identify potential problems and patterns of issues in current software. Net, Net Core, Rest APIs, MySql, .",software engineer,Software Engineer,permanent,Melbourne City Centre VIC,2022-07-26,,
Amazon Support Services PtyLtd,AUSTRALIA,"  3+ years of professional software development experience. 3+ years of programming experience with at least one modern language such as Java, C++, or C#…",software engineer,"Software Development Engineer, Buy With Prime",full-time,Sydney NSW+1 location,2022-08-12,3.5,
Pulse Software,AUSTRALIA,"  Our current technical stack is made up of C#, SQL Server, Vue. Pulse Software recently announced an update to work policies to promote this strategy with a…",software engineer,Junior Developer,full-time,Remote in Sydney NSW,2022-07-17,,
Vivcourt,AUSTRALIA,"  Knowledge and experience in data structures, algorithms and designing software to solve specific problems. Our infrastructure teams provide focus on the tooling…",software engineer,Software Engineer (C#),full-time,Sydney NSW,2022-07-17,,
Reece Group,AUSTRALIA,"  Demonstrated experience working as a Backend or software Engineer; which includes Java &amp; Springboot. Playing a pivotal role, you will be working alongside a…",software engineer,Software Engineer,full-time,Cremorne VIC,2022-07-17,3.5,
XPT Software Australia PTY Ltd,AUSTRALIA,"  XPT works with top clients across Australia in Banking, Insurance, Telecom, Retail, Energy, Mining and Manufacturing domains.",software engineer,ReactJS Developer,contract,Remote,2022-08-09,,
BI Group,AUSTRALIA,  The Deep Learning Software Engineer will work in a small and dynamic team to design and implement state of the art machine learning and computer vision…,software engineer,Deep Learning Software Engineer,,Melbourne VIC,2022-07-17,,
Bizcover Pty Ltd,AUSTRALIA,  Solid Understanding of software delivery processes and tools. Working closely with the BA to ensure there is a good understanding of the requirements and…,software engineer,Software Engineer,,Remote in Sydney NSW,2022-08-14,4.0,
Axiom Project Services,AUSTRALIA,"  Maintaining the company IT assets, software licenses and providing general IT support. Developing and improving specialist project controls systems based on…",software engineer,Software Engineer,permanent,Remote in Brisbane QLD,2022-07-17,,
ResMed,AUSTRALIA,"  You will have a software or electrical engineering background, or related. You will be part of a team writing software for a sleep and respiratory care devices.",software engineer,Software Engineer,permanent,Remote in Sydney NSW,2022-07-17,3.8,
Tyro,AUSTRALIA,"  Passion for creating quality software and up to date on new technologies. You will work closely with our awesome teams and individuals in engineering, product…",software engineer,Software Engineer - Payments,full-time,Sydney NSW,2022-07-17,,
FinXL,AUSTRALIA,  FinXL are looking to engage you on a 12 month contract with a financial services client. You will be working on SQL Development to enhance the existing…,software engineer,SQL Developer,contract,Sydney NSW,2022-08-02,,
Marshall McAdam,AUSTRALIA,  You will be responsible for building features end to end as a full stack developer utilising Java and React. Upskill across their modern tech stack and stay up…,software engineer,Software Developer,undefined,Remote in Melbourne VIC,2022-08-13,5.0,100000-150000
Myer,AUSTRALIA,"  As a Frontend Developer, you will play a pivotal role in the delivery and support of software capabilities. Work type: Permanent / Full time.",software engineer,Junior/Mid-Level Frontend Developer,permanent,Hybrid remote in Docklands VIC,2022-07-28,3.7,
NSW Government -Transport For NSW,AUSTRALIA,  Contribute and develop quality software by creating software feature design specifications to deliver quality software solutions.,software engineer,Senior Software Engineer (Salesforce),undefined,Temporarily Remote in Sydney NSW 2000,2022-08-12,4.0,138670-155309
eWave,AUSTRALIA,"  As a React developer, you will be working on building complex eCommerce client solutions. Deliver new user-facing features and stabilize/enhance that already…",software engineer,Senior/Lead Frontend Engineer (React),full-time,Melbourne VIC,2022-08-16,,
WiseTech Global,AUSTRALIA,  Our engineers are experts in a specific product or technical area responsible for writing code and reviewing peers’ work.,software engineer,Software Engineer,full-time,Remote in Sydney NSW,2022-07-17,,
Pluralsight,AUSTRALIA,"  Demonstrated the skills of a high-proficiency, senior engineer. As a Principal Engineer at Pluralsight, you will partner with the software engineers of one or…",software engineer,Principal Software Engineer,undefined,Remote,2022-07-27,,130
Tibra,AUSTRALIA,  Maintain and troubleshoot existing software and systems. Development teams consist of engineers dedicated to ensuring the best possible systems and responses…,software engineer,Python Developer,full-time,Remote in Sydney NSW+1 location,2022-07-17,,
Xero,AUSTRALIA,"  Develop your skills by using the latest engineering and software delivery practices, at scale, on a global stage.",software engineer,Remote Software Engineering Opportunities AU,,Remote,2022-07-17,4.4,
EY,AUSTRALIA,"  3-5 Years of experience as a Cloud Engineer. Experience with GCP, AWS and Terraform. Experience with platform enablement and security controls.",software engineer,Cloud Engineer,undefined,Sydney NSW 2000,2022-07-17,4.0,80000
"WorkJam, Inc.",AUSTRALIA,"  3+ years of experience in a professional software development position. Collaborate with a team of experienced designers, engineers, project managers and QA…",software engineer,Android Developer,full-time,Hybrid remote in Melbourne VIC,2022-08-13,,
MasterCard,AUSTRALIA,"  Responsible for the analysis, design, development and delivery of software solutions. Has skills to simplify deployment and eliminate software and…",software engineer,Lead Software Development Engineer,full-time,St Leonards NSW,2022-08-16,4.0,
Macquarie Group Limited,AUSTRALIA,"  4+ years of commercial software development experience. You will be responsible to work with business and technology counterparts to understand, design,…",software engineer,Software Engineer - Settlement Technology,permanent,Temporarily Remote in Sydney NSW,2022-07-17,3.8,
Dive Technologies,AUSTRALIA,"  Write code to improve products and scale the mission capability to more customers. Collaborate across multiple teams to plan, build, and test complex…",software engineer,Software Engineer,full-time,Sydney NSW,2022-07-17,,
Redbubble,AUSTRALIA,"  Work in a highly collaborative environment, working closely with engineers from various teams across the company. We don't think that should be the case.",software engineer,Software Engineer,,Melbourne VIC,2022-08-11,4.2,
Folio1,AUSTRALIA,  Folio1 is looking for an experienced Full Stack . NET Core &amp; Azure Cloud Engineer to create &amp; deliver high-performing enterprise-level SaaS applications…,software engineer,Full Stack .NET Core &amp; Azure Engineer - Consultant,contract,Remote in Melbourne VIC,2022-07-26,,
Xero,AUSTRALIA,"  Give and receive honest constructive feedback. Running in a Docker container, orchestrated by Kubernetes. Deployed with an automated CI/CD pipeline.",software engineer,Software Engineer,,Melbourne VIC,2022-07-17,4.4,
Ethos BeathChapman,AUSTRALIA,  You will be working with some of the countries largest Banks and Financial Organisations whilst using your technical and engineering expertise.,software engineer,Software Engineer,undefined,Remote in Australia,2022-07-27,,130000-150000
Australian Secret Intelligent Service,AUSTRALIA,"  Your role will encompass all areas of software. Knowledge of object oriented programming, packaged software solutions and relational.",software engineer,Software Developer,undefined,Canberra ACT,2022-08-04,,85383-117746
Boston Consulting Group,AUSTRALIA,  Actively involved in every part of the software development life cycle. Enjoy collaborating in teams to share software design and solution ideas.,software engineer,GAMMA AI Software Engineer,,Sydney NSW+1 location,2022-08-12,4.2,
Cognizant,AUSTRALIA,  Provide thought leadership in programming and software development. A Front-End Engineer in the Digital Experience Platforms Community will work closely with…,software engineer,Front End Engineer,undefined,Melbourne VIC+1 location,2022-07-22,3.9,86000-96000
