company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
G-Research,United Kingdom,"  We will also consider exceptional candidates with a proven record of success in online data science competitions, such as Kaggle.",data scientist,Machine Learning Research Internship,full-time,London,2022-08-11,3.9,
First Point Group Ltd,United Kingdom,"  Skilled in SQL and Python, and familiar with Tableau and R for data analysis. Responsible for designing end-to-end solutions to E-Commerce operation problems.",data scientist,Data Scientist,permanent,London,2022-07-21,4.3,
PwC,United Kingdom,"  As a data scientist you will have a proven track record of developing advanced analytics use cases, data monetisation models, or data products used to serve…",data scientist,Advanced Analytics - Manager,full-time,London,2022-08-14,4.0,
Care Quality Commission,United Kingdom,"  Proven experience in the delivery of complex, modelling and data science projects. Championing data science across CQC, including leadership of an internal Data…",data scientist,Practice Lead: Statistics &amp; Data Science,undefined,Remote,2022-07-29,3.6,50466-60330
AIG,United Kingdom,  Collaborate with data engineers and ML scientists to build data and model pipelines. Solid understanding of algorithms and data structures.,data scientist,Machine Learning Engineer,full-time,London,2022-07-29,3.7,
Deloitte,United Kingdom,  Extensive experience within related sustainability data disciplines. Positioning yourself to best advise on an ESG enterprise data solution to cater to the…,data scientist,"Director, AI &amp; Data Science, Risk Analytics, Financial Servi...",permanent,Edinburgh,2022-07-30,3.9,
Aviva,United Kingdom,"  Experience in tools such as Dataiku, RStudio, Qlik, Business Objects, PowerBI, Tableau, Data Robot, Sagemaker. Eligibility for annual performance bonus.",data scientist,Data Analytics Platform Manager,undefined,Hybrid remote in Bristol,2022-07-17,3.8,70000-80000
Amazon UK Services Ltd.,United Kingdom,"  . 2+ years of experience working as a data scientist or a similar role involving data extraction, analysis, statistical modeling, and communication.",data scientist,"Research Scientist - Driver Familiarity, Amazon Logistics, D...",full-time,London,2022-07-17,3.5,
Spotify,United Kingdom,"  Build deep operational data expertise and own data quality for allocated areas of ownership. Develop, launch and maintain data pipelines for new operational…",data scientist,"Senior Data Scientist, Global Strategy Operations, People",permanent,London,2022-07-17,4.3,
Michael Page,United Kingdom,"  Build dashboards, perform data analyticsanalytics and manage data in an optimal way. Extract insight from varied data sets (structured and unstructured) by…",data scientist,Data Scientist / Quantitative Analyst,undefined,London,2022-07-17,3.5,70000-88000
Michael Page,United Kingdom,  Input into the overall management and development of data and develop the capability in the data science/insights area. Improve staff skills and competencies.,data scientist,Data Scientist - Commercial / Customer Analytics (Fully Remo...,undefined,Remote in Birmingham,2022-07-21,3.5,60000-70000
BT,United Kingdom,"  In particular, we are looking for super-talented Machine Learning Engineers and technical specialists. You’ll be playing a leading role in accelerating the…",data scientist,ML Engineer,full-time,Bristol,2022-08-06,3.7,
AstraZeneca,United Kingdom,"  You will be part of data scientists, machine learning and information scientists teams, creating and using tools that will advance the standard of healthcare…",data scientist,"Senior Scientist, AI &amp; NLP Specialist",full-time,Cambridge CB2,2022-08-09,4.1,
EPAM Systems,United Kingdom,  Provide unique insights from large volumes of data. Tell stories back to the business through stunning data visualisation. Work with version control systems.,data scientist,Senior Data Scientist,,Newcastle upon Tyne+2 locations,2022-07-17,3.9,
Waymo,United Kingdom,"  Frame the open-ended real-world problems into well-defined ML problems; develop and apply cutting-edge ML approaches (deep learning, reinforcement learning,…",data scientist,"Machine Learning Engineer, Simulation Agents",,Oxford,2022-07-17,,
Egencia,United Kingdom,"  Contribute and own the financial analytics roadmap and prioritization by partnering closely between analytics, Finance, and data engineering teams.",data scientist,"Data Scientist III, Analytics",full-time,London,2022-07-17,3.5,
MBN Recruitment Solutions,United Kingdom,"  You’ll be able to identify opportunities in data, have experience reviewing code for juniors colleagues, worked with Data Engineering, Machine Learning and non…",data scientist,Senior/Principal Data Scientist,undefined,Hybrid remote in London,2022-07-17,,120000
Amazon Dev Centre (London) Ltd,United Kingdom,"  An ideal candidate should have strong depth and breadth knowledge in machine learning, data mining and statistics. Relevant industry or research experience.",data scientist,"Applied Scientist, Ad Fraud Detection, Traffic Quality for 1...",full-time,London,2022-07-17,3.5,
Deerfoot,United Kingdom,"  Deep understanding of data manipulation/wrangling techniques. Python, R or Spark to extract insights from data.",data scientist,Senior Data Scientist / AI Engineer,undefined,London,2022-07-17,,60000-140000
Amazon Dev Centre (London) Ltd,United Kingdom,  A master of science or PhD in computer vision/machine learning or related experience. Broad knowledge of fundamentals in computer vision/machine learning.,data scientist,"Computer Vision Applied Scientist, Computer Vision Team Berl...",full-time,Cambridgeshire,2022-07-17,3.5,
ZS Associates,United Kingdom,"  Experience in working with real world data sources such as patient claims, EMR, labs, social determinants data, etc. across European markets.",data scientist,Decision Analytics Consultant / Real World Data &amp; Insights,permanent,London EC4M,2022-07-17,3.6,
Sky,United Kingdom,  Experience building data visualizations and dashboards. Experience automating data processes alongside data engineers to ensure an efficient end-to-end workflow…,data scientist,Senior Data Scientist 62793,full-time,London,2022-07-17,3.4,
Essex County Council,United Kingdom,"  Data modelling, data cleansing, and data enrichment skills. You can bring data together from different sources and communicate the limitations of data.",data scientist,Senior Analyst: Data Science &amp; Analytics,undefined,Chelmsford,2022-08-09,3.8,44165
Harnham,United Kingdom,  Have a solid understanding of data science and data engineering methods. Working closely with engineers to work on improving ETL processes and data pipelines.,data scientist,Lead Analytical Data Scientist,undefined,Remote in Manchester,2022-07-17,4.6,80000-100000
Universal Music Group,United Kingdom,"  Responsible to: Sr. Director, Machine Learning &amp; Audio. This role sits within the Music and Audio Machine Learning Lab (MAML) at UMG.",data scientist,Senior Machine Learning &amp; Audio Scientist,,London N1C,2022-07-19,4.1,
Spotify,United Kingdom,"  5+ years of professional experience in data science or related fields. You understand product development, and how to influence it with data analysis.",data scientist,"Senior Data Scientist, Commerce Platform",permanent,Remote in London,2022-07-17,4.3,
Metrica Recruitment,United Kingdom,  Highly advantageous to have used Python or R as well as cloud computing platforms and big data tools. Over 18 months years of experience in operational research…,data scientist,Data Scientist - Consultancy,undefined,London,2022-07-17,,40000-50000
Deloitte,United Kingdom,"  Technology design or delivery, data science or machine learning, regulation &amp; governance, data/technology policy. WPFULL SLRSKA BADAAN BAALLI CFTECH LOCOOFFICE.",data scientist,"Manager to Director, Artificial Intelligence Practitioner (i...",permanent,Birmingham,2022-07-17,3.9,
L-ACOUSTICS,United Kingdom,"  L‑ISA was born of the union between a team of sound engineers from the performing arts, professional audio equipment designers and experimental research…",data scientist,Deep Learning Engineer,full-time,Highgate,2022-07-30,,
Efficio Consulting,United Kingdom,"  Strong data science skills, for example artificial intelligence, machine learning and data mining. Essential Requirements • Proven track record of transforming…",data scientist,Senior Data Scientist - Digital Delivery - London,,London,2022-07-17,3.7,
Platform Recruitment,United Kingdom,  Cambridge - Hybrid - Data Scientist | £75k + - Automotive. My client is a Microelectronics expert in the Automotive industry that works to consistently deliver…,data scientist,Lead/Head/Principle Data Scientist,undefined,Cambridge,2022-08-12,,75000-130000
Amazon Dev Centre (London) Ltd,United Kingdom,"  Experience designing, building, and running a production service at scale. Performance tuning of service APIs E2E. Familiarity with security best practices.",data scientist,"Deep Learning Inference SDE, SageMaker Neo",full-time,London,2022-07-30,3.5,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  The team encompasses a variety of disciplines from data science and machine learning, to data governance, strategy and reporting.",data scientist,Applied AI ML Modeling (International Consumer) - Associate,permanent,London,2022-07-21,3.8,
Deloitte,United Kingdom,"  Support reviews in areas such as regulatory compliance, process and control effectiveness, data quality or data accuracy. RTWPROG WPFULL SLRSKA BAALLI LOCEDI.",data scientist,"Manager/Senior Manager, Data Risk Analytics, Consumer Financ...",permanent,Edinburgh,2022-07-30,3.9,
Michael Page,United Kingdom,  Create predictive models by mining complex data. Ability to mine complex data resulting in practical insights. Lead efforts in algorithm and method development.,data scientist,Research Data Scientist - Derby,undefined,Hybrid remote in Derby,2022-07-22,3.5,50000-65000
BT,United Kingdom,"  The role holder will mine and analyse big data sets using data science techniques, and deliver appropriate outcomes for the business, whether analysis,…",data scientist,Data Science Manager,full-time,Birmingham,2022-07-17,3.7,
Michael Page,United Kingdom,"  Analyse data to drive optimisation and improvement of our data platform products. Experience using statistical computer languages (R, Python, SLQ, etc.) to…",data scientist,Lead Data Scientist- Data Solutions Provider- up to £80K,undefined,Sunbury,2022-07-17,3.5,60000-80000
Shell Energy,United Kingdom,"  You will work alongside a multidisciplinary team of around 50 developers including data engineers, data analysts, data visualisation specialists and data…",data scientist,Lead Data Scientist,undefined,Coventry,2022-08-08,,26
KPMG,United Kingdom,"  Demonstrable experience of complex data projects covering the full creation to consumption data lifecycle (data sourcing, management, quality, reporting &amp;…",data scientist,Manager - Audit Analytics,permanent,London,2022-08-09,3.9,
PwC,United Kingdom,  Understanding of requirements for software engineering and data governance in data science. Managing the commercial aspects of data science delivery.,data scientist,"Senior Data Science Consultant, TC",full-time,London,2022-08-11,4.0,
Financial Conduct Authority,United Kingdom,"  Experience collaborating with highly technical colleagues/stakeholders (data analysts, data scientists, data engineers, technologists etc.).",data scientist,Senior Associate: Data and Analytics Business Analyst,undefined,Hybrid remote in London,2022-08-12,4.0,50000-60000
University of Portsmouth,United Kingdom,"  Salary: £35,000 per annum plus personal training budget. The objective of this KTP is to develop a through-life-support software tool based on a prognostic…",data scientist,Software Engineer for Data Science Application – KTP Associa...,undefined,Portsmouth,2022-08-12,4.2,35000
Mindtrace.ai,United Kingdom,"  Effective communicator of complex data and methods to experts and non-experts. As a Machine Learning Engineer, you will be responsible for the design,…",data scientist,MACHINE LEARNING ENGINEER,,Remote in Manchester,2022-07-17,,
Eclature Technologies,United Kingdom,"  Strong trained knowledge in devising/enhancing machine learned (DL, NN) algorithms and data mining techniques for solving complex Big Data and enabling key…",data scientist,Data science engineer (Artificial intelligence),,Daresbury WA4,2022-07-17,,
Campari Group,United Kingdom,  Ensuring adoption of scientific tools and techniques for effective value creation from the vast amount of data available within organization and external data…,data scientist,Global Data Science Manager,,London,2022-07-22,4.3,
Modis UK,United Kingdom,  Previous experience as a data scientist. Modis are currently looking for a Data Scientist. This is a permanent position based of the East Midlands but offering…,data scientist,Data Scientist,permanent,Remote in Alfreton,2022-07-27,,
Schroders,United Kingdom,"  Collaborate with other delivery stakeholders (cloud infrastructure, data engineering, enterprise data) to identify and integrate shared components and…",data scientist,Data Science Engineer,,London,2022-07-17,3.9,
Sanderson Recruitment Plc,United Kingdom,  Experience integrating structured and non structured data from a range of sources. A strong passion to do amazing things with data science in a collaborative…,data scientist,SENIOR DATA SCIENTIST - ALTRINCHAM - HYBRID,undefined,Altrincham,2022-08-11,4.3,60000-70000
Consortia,United Kingdom,"  As Data Science Manager, you will lead and grow a team with diverse skill sets to deliver world-class solutions to our customers.",data scientist,Data Science Manager,undefined,Remote,2022-07-17,,120000
Harnham,United Kingdom,  Build and own financial models to understand the economics products. Work with key stakeholders across Commercial and Technology teams to define new products.,data scientist,Data Scientist - Pricing,undefined,London,2022-08-06,4.6,80000-85000
Mcgregor Boyall,United Kingdom,"  The role holder must be able to translate technical concepts into implementable solutions, deliver through strong leadership of a team of data scientists,…",data scientist,Lead Data Scientist,permanent,London,2022-07-17,4.0,
Luminance Technologies,United Kingdom,"  Data science skills, including handling of large data sets, modelling and evaluation. Enhanced maternity and paternity pay.",data scientist,Machine Learning Research Engineer,,Hybrid remote in Cambridge,2022-07-17,,
Harnham,United Kingdom,  Harnham is working with a Healthcare start-up that is using its funding to expand its Data Science and Machine Learning team. MSc or PhD. in a relevant subject.,data scientist,Computer Vision Research Scientist,undefined,London,2022-07-17,4.6,50000-75000
portify,United Kingdom,  Previous experience with open-banking data. Research and develop improvements to our open-banking transaction enrichment pipeline.,data scientist,Senior Machine Learning Engineer (UK),undefined,Hybrid remote in London,2022-07-17,,75000-95000
IQVIA,United Kingdom,"  Experience with healthcare data (e.g. patient-level, longitudinal data). You will be working closely with software engineers, system architects and other data…",data scientist,Data Scientist - Deep Learning,full-time,London,2022-07-17,3.8,
Citi,United Kingdom,  Become familiar with our big data environment and data extraction methods. Proven professional data science experience. 23 days paid annual leave.,data scientist,Data Science Lead Analyst,full-time,Belfast,2022-07-17,3.9,
University of Oxford,United Kingdom,  Experience of working in medical research or working with big data would be desirable. You will coordinate multiple aspects of work to deliver novel research…,data scientist,Medical Statistician,full-time,Oxford OX3,2022-08-11,4.3,
Datatech Analytics,United Kingdom,  Identify opportunities or business problems where advanced analytics can be solved with data science; be a point of contact for data science projects and lead…,data scientist,Lead Data Scientist,permanent,Birmingham,2022-07-17,,
Standard Chartered,United Kingdom,"  Understand and apply the strategic architecture design principles and standards, Optimal data pipeline architecture, assemble large, complex data sets that meet…",data scientist,"Manager, Data Science",permanent,London,2022-07-21,4.1,
Samsung Electronics,United Kingdom,"  The ideal candidate will have industry experience working on a range of deep learning solution involving CNN, RNN etc. Participating in regular code reviews.",data scientist,Machine Learning Lead,permanent,Hybrid remote in Staines-upon-Thames,2022-07-17,4.0,
RELX,United Kingdom,"  Job Discipline Description Develops, analyzes and models operational, economic, management, accounting and other organizational data to quantify the competitive…",data scientist,Data Science Intern,full-time,Wales,2022-07-17,,
MBN Recruitment Solutions,United Kingdom,"  Following which, you will be leading the innovation of the Data Science function, developing new and novel models (we have projects around text processing with…",data scientist,Lead Data Scientist,undefined,Sunbury+1 location,2022-07-17,,75000
Ably (UK),United Kingdom,"  To ensure data is synchronized and enriched across our various data sources. Proven experience with modern data tech stack, and principles therein, such as:…",data scientist,Head of Data &amp; Analytics,,London,2022-07-17,,
Amazon Dev Centre(Scotland)Ltd,United Kingdom,"  Experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems.",data scientist,Machine Learning Engineer,full-time,London,2022-07-28,3.5,
Pearson,United Kingdom,"  Data science : Work with multiple data sources, conducting analysis in SQL and Python, and performing various data warehousing activities.",data scientist,Digital Analytics Data Specialist,,London,2022-07-17,3.7,
IQVIA,United Kingdom,"  Perform protocol development, sample size calculation, protocol and CRF review, and advise data management on database design and critical data.",data scientist,Biostatistician - Global Biostatistics,full-time,Remote,2022-07-17,3.8,
KPMG,United Kingdom,  Conceptualising necessary data governance models to support the technical solution and assure the veracity of the data. Service Line: Tech Digital Lighthouse.,data scientist,Machine Learning Engineer,permanent,Birmingham,2022-07-17,3.9,
GSK,United Kingdom,  You will conduct data acquisition from multiple data sources and wrangle data sets selecting appropriate techniques. Experienced in R and/or python.,data scientist,Principal Data Scientist,,Remote in Brentford TW8+1 location,2022-08-03,4.1,
Harnham,United Kingdom,"  Take this analytical role with a clear step into data science, focussing your analytics on customer data and influencing the wider senior stakeholders.",data scientist,Decision Scientist,undefined,Manchester+1 location,2022-07-17,4.6,50000-60000
Elsevier,United Kingdom,"  Experience with feature engineering, data preparation, and data pipelines. Makes data science repeatable, follows existing procedures and be methodical in…",data scientist,Senior Data Scientist,full-time,London,2022-08-11,3.8,
Phoenix Group,United Kingdom,  Working with multiple stakeholders you will build strong data models and transform data into meaningful reports on which firm business decisions can be based.,data scientist,Data Analytics Analyst,contract,Telford,2022-08-06,4.1,
Meta,United Kingdom,"  Devise better data-driven models of human behavior. Ph.D. and publications in machine learning, AI, computer science, statistics, applied mathematics, data…",data scientist,AI Research Scientist,,London+1 location,2022-07-17,4.1,
Metrica Recruitment,United Kingdom,  Three years' or more of experience in data science. Your role would be to develop and design decision aid tools and models to carry out analysis for customers…,data scientist,Defence Data Scientist,undefined,South West,2022-07-17,,40000-45000
King.com,United Kingdom,  2+ years experience as a data scientist in a technology company. Prior experience in advertising data products.,data scientist,Senior Product Data Scientist,,London,2022-07-17,4.2,
Consortia,United Kingdom,"  Experience working with marketing and engagement data i.e. behavioural data, digital interactions. This start-up is already turning a profit with a solid…",data scientist,Head of Data Science,undefined,London,2022-07-17,,115000
Wiley,United Kingdom,  2 or 3 years building data projects and answering commercial/product question with data. Someone who is happy working in the detail and understands data in a…,data scientist,Product Owner - Data Science,,Remote in Brighton,2022-07-17,3.8,
MBN Recruitment Solutions,United Kingdom,"  MBNs client, one of London’s most exciting Agri-Tech start-ups are doubling both their Data Science and Engineering teams following their successful funding…",data scientist,Data Scientist (Computer Vision),permanent,Belfast,2022-07-17,,
AstraZeneca,United Kingdom,"  Expertise with clinical data standards, medical terminologies and controlled vocabularies used in healthcare data and ontologies.",data scientist,"Director, Healthcare Analytics",full-time,Cambridge CB2,2022-08-06,4.1,
Weir Group,United Kingdom,  Proven experience as a BI Developer / data analyst. Weir Minerals Europe are looking for a Data Science Analyst to create and manage BI and analytics solutions…,data scientist,Data Science Analyst,full-time,Todmorden,2022-07-17,3.4,
Apply Recruitment,United Kingdom,  Using new data sets such as connected car data to be able to identify high-risk drivers and predict when vehicles are likely to require maintenance.,data scientist,(TD7) Senior Data Scientist,undefined,Remote in Cheshire,2022-07-17,,50000-70000
Harnham,United Kingdom,  Leverage data science within the company and identify new opportunities where the team can utilise the data. Liaise with senior stakeholders across the business…,data scientist,Head of Data Science &amp; Analytics,undefined,London,2022-07-17,4.6,110000-150000
Deloitte,United Kingdom,  These can range from data quality profiling and data discovery through to the development and deployment of productionised applications.,data scientist,"Manager, Data &amp; Analytics, TMT, Risk Advisory, London",permanent,London,2022-07-17,3.9,
Ascential,United Kingdom,"The text entered here will appear in the external job sites. If you are unsure what should be entered here, please contact the recruiting…",data scientist,"VP, Data Science, Ascential Marketing Division",full-time,London,2022-07-17,3.2,
Mason Blake,United Kingdom,  Lead a number of data science project and implement statistical models for the investment team. This role will work as part of the Sustainable Research team and…,data scientist,ESG Data Scientist,permanent,London,2022-07-17,,
University of Oxford,United Kingdom,"  We are seeking a full-time Postdoctoral Research Assistant to join the Biomedical Image Analysis Laboratory at the Institute of Biomedical Engineering,…",data scientist,Postdoctoral Research Assistant in Cardiovascular Image Anal...,full-time,Oxford OX3,2022-07-26,4.3,
Brit Group Services,United Kingdom,"  Work with the Portfolio Management data scientists, actuaries and algorithm engineers to. Experience managing teams of data scientists, ideally as part of a…",data scientist,Data Science Manager,permanent,London,2022-07-17,,
Pearson,United Kingdom,  A broad understanding of the numerous technologies and methods used by data scientists and engineers to deliver production-grade data science outcomes.,data scientist,Lead AI Engineer,,Temporarily Remote in London,2022-07-21,3.7,
YOOX NET-A-PORTER GROUP,United Kingdom,  Identify opportunities to improve the efficiency of the Data Science team through improved work practices and the development of data assets.,data scientist,Senior Data Scientist - Computer Vision,full-time,London,2022-07-17,3.3,
Cathedral Appointments,United Kingdom,  Work with data scientists/analysts in the business to understand their data needs and feed this back to better inform our solution designs.,data scientist,Data Engineer,undefined,Hybrid remote in Exeter,2022-08-12,,48000
Durlston Partners,United Kingdom,  Receiving 1on1 training on various topics related to research and all things data. We will help you build a successful network of Data Science professionals in…,data scientist,Data Science / Engineer Recruiter,,London,2022-07-17,,
Publicis Sapient,United Kingdom,"  Strong experience in delivering hands on data analysis of various data sets including web performance, VoC, media, operational, CRM.",data scientist,Data Analytics &amp; Insights Manager,full-time,London,2022-07-17,3.9,
Santander,United Kingdom,  Building reproducible data pipelines in a big data environment. In this ‘hands-on’ role you will lead a sub-team of data scientists and quantitative analysts to…,data scientist,Lead Financial Crime Data Scientist | S3 | CDO | Milton Keyn...,permanent,Temporarily Remote in Milton Keynes,2022-07-17,3.9,
FARFETCH,United Kingdom,"  Line manage the Lead Data Scientist(s), and other data scientists directly, including mentoring the teams, supporting research and development, and creating…",data scientist,Data Science Manager,,London,2022-07-17,3.3,
Jewels Recruitment,United Kingdom,"  3-4 years hands-on data science/ machine learning experience. Strong coding skills in Python. Good academic background in Computer Science, Mathematics, Physics…",data scientist,Senior Data Scientist/ Machine Learning Developer,,London,2022-07-17,,
Evotec,United Kingdom,"  Be at the cutting-edge of knowledge creation. As part of our machine/deep learning team, you will help develop new and apply existing machine learning…",data scientist,Machine Learning Engineer,full-time,Remote in Abingdon,2022-07-17,,
Amazon Dev Centre (London) Ltd,United Kingdom,"  Strong communication and data presentation skills. Proven track in leading, mentoring and growing teams of scientists (teams of five or more scientists).",data scientist,Senior Applied Scientist - Compliance Tech Team,full-time,London,2022-07-17,3.5,
Krank,United Kingdom,"  Offering counsel to the staff to advocate data use for data-driven decisions. Implementation of data infrastructure (ETL, data pipelines, client-side tracking,…",data scientist,Head of Analytics,full-time,London,2022-07-17,,
Millennium Management LLC,United Kingdom,"  Working alongside the SPM on alpha research, with a primary focus on: idea generation, data gathering and research/analysis, model implementation and back…",data scientist,"Junior Machine Learning Quantitative Researcher, Systematic...",full-time,London,2022-07-17,,
Priceline.com,United Kingdom,"  Work alongside data scientists and developers to integrate machine learning solutions into production platforms. Work with big, noisy and novel datasets.",data scientist,Machine Learning Engineer,full-time,London,2022-07-17,,
MoA Technology,United Kingdom,  Provide career mentorship to junior image data scientists. We are seeking a highly experienced hands-on HCI and data analyst with a strong background in image…,data scientist,High-Content Image and Data Analysis Senior Scientist/Expert...,permanent,Oxford,2022-07-17,,
Deloitte,United Kingdom,"  We encompass all aspects of Information Management including, but not limited to data strategy; data governance; master data management; data lineage, data…",data scientist,"Senior Consultant, Information Management, Data Risk &amp; Analy...",permanent,Birmingham,2022-07-17,3.9,
GE Gas Power,United Kingdom,  We are opening a new 12 months fixed term position for a postgraduate internship in the area of Mathematical and Statistical Methods development.,data scientist,Machine Learning and Artificial Intelligence Internship,full-time,Rugby CV21,2022-08-13,3.9,
G-Research,United Kingdom,  We will also consider exceptional candidates with a proven record of success in online data science competitions (e.g. Kaggle).,data scientist,Machine Learning Researcher,,London,2022-08-05,3.9,
IQVIA,United Kingdom,"  Conduct statistical analysis on real-world data as specified in project SAPs. Proven experience working with large, individual-level data sets, including strong…",data scientist,Statistical Programmer / Real-World Data Scientist – Norther...,full-time,Remote,2022-07-17,3.8,
IQVIA,United Kingdom,"  Perform protocol development, sample size calculation, protocol and CRF review, and advise data management on database design and critical data.",data scientist,Biostatistician: Real-World Evidence,full-time,Remote in Reading,2022-07-17,3.8,
Biofidelity,United Kingdom,"  Experience leading a data science team. Manage a team of data scientists to develop and implement statistical techniques for design, analysis, and reporting of…",data scientist,Data Science Team Lead,permanent,Cambridge,2022-08-13,,
The James Hutton Institute,United Kingdom,"  Experience in creating near real time data visualisation tools e.g., dashboards and APIs. Knowledge of remote telemetry for accessing field station daily…",data scientist,Greenhouse Gas Data Analyst,undefined,Aberdeen,2022-07-17,4.0,31995
Datatech Analytics,United Kingdom,"  Demonstrate deep knowledge of analytical tools, data sources and methods - specifically around marketing and consumer data. A strong background in stats/math.",data scientist,Senior Data Scientist,undefined,London+2 locations,2022-07-17,,70000-85000
聯發科技,United Kingdom,"  You will be working towards or recently have completed a PhD in a quantitative field such as Computer Science, Mathematics, Physics or Engineering.",data scientist,Deep Learning Internship,internship,Remote in Camborne,2022-07-17,,
The Trade Desk,United Kingdom,"  You are a broadly skilled data scientist with experience embedding models into always-on production systems, working across a variety of technologies and data…",data scientist,"Lead Staff Data Scientist, AI Lab",full-time,London,2022-07-17,,
Hitachi Solutions Ltd,United Kingdom,"  Experience developing data warehouses &amp; data marts using the Kimball methodology. Ability to model and transform data, build ETL solutions and present data in a…",data scientist,Senior Data &amp; Analytics Consultant,,London,2022-08-11,3.8,
Harnham,United Kingdom,"  Strong SQL/R/Python with previous experience in data extraction, data manipulation and statistical analysis and model deployment.",data scientist,Senior Data Scientist,undefined,Manchester+1 location,2022-07-17,4.6,50000-60000
Datatech Analytics,United Kingdom,"  Experience analysing large volumes of data. Their teams bring together agile product management, cutting edge data science and enterprise scale engineering to…",data scientist,Lead Data Scientist (Product),permanent,Hybrid remote in London,2022-07-17,,
University of Dundee,United Kingdom,"  You will be working within the Health Informatics Centre (HIC) joining a team of c.60 experts in software development, data management, data governance, cyber…",data scientist,Professor of Health Data Science,,Dundee,2022-07-30,4.2,
Amazon Dev Centre (London) Ltd,United Kingdom,"  Experience as a data scientist, economist, applied scientist, research scientist or equivalent data analytics role.",data scientist,"Sr. Data Scientist, Customer &amp; Marketing Analytics, Prime Vi...",full-time,London,2022-07-17,3.5,
HSBC,United Kingdom,"  Lead a team of Analysts, Data Scientists and Data Engineers to develop data-science led fraud prevention strategies.",data scientist,Fraud Analytics Product Owner,permanent,Birmingham,2022-08-05,4.0,
University of Cambridge,United Kingdom,"  To develop multimodal, explainable machine learning approaches to predict relapse for individual patients with early stage psychotic disorders, based on speech…",data scientist,PhD studentship on NLP Approaches to Mental Health Research...,contract,Cambridge,2022-07-26,4.1,
ADLIB,United Kingdom,"  Exposure to data engineering, marketing &amp; customer analytics and data science. Ability to understand and support the Marketing, Product, Sales &amp; Finance teams…",data scientist,Data &amp; Analytics Lead,undefined,London,2022-08-16,,65000-75000
GSK,United Kingdom,"  You will have access to outstanding experts in biology, chemistry, (software) engineering, data science and machine learning; unrivalled data sources and GSK’s…",data scientist,AI/ML Fellowship,,London,2022-07-17,4.1,
GSK,United Kingdom,  Collaborate with data engineers in the development of data and model pipelines. Perform data validations and clearly communicate the resulting data limitations…,data scientist,Data &amp; Analytics Senior Risk Manager,part-time,Brentford,2022-07-17,4.1,
Deliveroo,United Kingdom,"  Data scientists at Deliveroo report into our data science management team, and we have a strong, active data science community, with guest lecturers; a robust…",data scientist,Senior Data Science Manager,,London,2022-08-11,3.3,
Ontic,United Kingdom,  Ensure that all transactional systems can communicate with the data warehouse and that production data adheres to a unified data model.,data scientist,Head of Data &amp; Analytics,full-time,Staverton,2022-07-17,3.3,
Pinsent Masons,United Kingdom,"  Reporting to the Head of Data Management, you will be involved in helping define, build, and maintain our data science and AI offering using a robust, modern…",data scientist,Machine Learning Engineer,full-time,Birmingham,2022-07-17,4.1,
University of Cambridge,United Kingdom,"  Software development is a highly valuable resource that includes modelling, simulation and data-analysis. A CV and list of machine learning and data science…",data scientist,Machine Learning Engineer (Fixed Term),undefined,Cambridge,2022-07-17,4.1,31406-40927
Expedia Group,United Kingdom,"  Excellent verbal, written and data visualization skills. Structure problems, extract and analyze data, and present the findings to corporate leadership and…",data scientist,"Data Science, Product Analytics II",full-time,London EC1V,2022-08-02,3.9,
Harnham,United Kingdom,  Expert in mining large complex data sets. Use your knowledge of data science projects to deliver end to end complex projects.,data scientist,Director of Data Analytics,undefined,London,2022-08-10,4.6,125100
Nexus Recruitment,United Kingdom,  Must have a PhD ideally in Maths or Physics and an excellent understanding of data analytics. We urgently require a Senior Data Scientist with at least 5 to 10…,data scientist,Senior Data Scientist PhD – Canary Wharf,undefined,London,2022-07-17,,400-475
Amazon Dev Centre (London) Ltd,United Kingdom,"  Experience leading and coaching junior data scientists to improve their skills and effectiveness. Our senior engineers, data scientists, and managers truly…",data scientist,"Senior Data Scientist, Security",full-time,Bristol,2022-07-17,3.5,
Harnham,United Kingdom,  Derive insights from quantitative data. Work with complex data sets. As a Lead Data Scientist within this team you will develop business through Data Science…,data scientist,Lead Data Scientist - Pricing,undefined,London,2022-07-17,4.6,75000-95000
Harnham,United Kingdom,  Experience using credit bureau data to solve problems. Experience using data to solve problems or drive strategy would be ideal.,data scientist,Lead Data Scientist (Credit),undefined,London,2022-07-17,4.6,80000-100000
EY,United Kingdom,"  Work directly with clients as well as other EY specialist teams to develop formal deliverables for clients including Word reports, PowerPoint presentations, and…",data scientist,Executive/Senior Executive - Data Science - Business Modelli...,,London SE1,2022-07-19,4.0,
Atkins,United Kingdom,"  Experience of leading, mentoring and coaching a team of data scientists. Good understanding of data modelling, data structures, master &amp; metadata management.",data scientist,Data Science Discipline Lead,full-time,Birmingham,2022-08-16,3.8,
Evi Technologies Limited,United Kingdom,"  Expertise any of the following areas: algorithms and data structures, parsing, numerical optimization, data mining, parallel and distributed computing, high…",data scientist,"Applied Scientist - Automatic Speech Recognition, Alexa",full-time,Cambridgeshire,2022-07-17,3.5,
