company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
CONNECT Okanagan Telephone,Canada,  Actively develop marketing initiatives and promotional materials. Creative ideas on marketing campaigns online and offline.,marketing specialist,Online Communications Specialist,part-time,"Kelowna, BC",2022-07-17,,
BMO Financial Group,Canada,  Integrates marketing promotions and programs into customer conversations as appropriate. Understands customer needs and provides collections-related sales and…,marketing specialist,"Account Specialist, Collections- Remote",full-time,Remote in Ontario,2022-08-16,3.8,
Advantage Solutions Canada,Canada,"  Baccalauréat avec spécialisation en commerce, marketing, économie, opérations ou dans un domaine similaire. Partie prenante maitresse dans la livraison des KPIs…",marketing specialist,Specialist Digital Marketing_Canada,full-time,"Montréal, QC",2022-07-17,3.5,
Danby Appliances,Canada,"  Collaborates with the product category managers and marketing team to introduce new products. Under the general direction of the E-commerce Lead, the E-Commerce…",marketing specialist,E-Commerce Business Development Specialist,full-time,"Remote in Guelph, ON",2022-07-21,2.9,
Parkland Refining BC Ltd,Canada,  Post-secondary degree required – ideally in communications/marketing. The successful candidate will be a seasoned major capital project communication specialist…,marketing specialist,"Communications Specialist, Strategic Projects (Term)",full-time,"Burnaby, BC",2022-08-06,3.0,
Adi Development Group,Canada,"  Optimizing online sales and marketing channels. Developing, implementing and managing digital marketing campaigns.",marketing specialist,Social Media &amp; Digital Marketing Specialist,full-time,"Burlington, ON",2022-08-14,3.4,
Groupe Dynamite Inc.,Canada,  Develop Instagram stories to support key product launches and other marketing initiatives; The Garage Marketing team is looking for a Social Media Specialist to…,marketing specialist,"Specialist, Social Media",full-time,"Mont-royal, QC",2022-07-17,3.5,
Kitco Metals Inc.,Canada,  Stay up to date on B2B and B2C social media marketing trends and proactively push the organization to adopt emerging best practices.,marketing specialist,Social Media Specialist,full-time,"Montréal, QC",2022-07-17,3.7,
A1 Windows,Canada,  Experience in developing marketing and sales strategies. Our aim is to provide our clients with the very best value in windows and patio doors by combining…,marketing specialist,Sales and Marketing Specialist,,"Burnaby, BC",2022-07-17,4.2,
IMP Group,Canada,  Aviation-specific marketing experience (asset); Comprehensive understanding of traditional and emerging marketing channels;,marketing specialist,Marketing Associate,full-time,"Dorval, QC",2022-07-17,2.5,
Lundbeck,Canada,  Work collaboratively with Scientific Advisor to identify potential clinical investigators for Phase II/III and post-marketing programs;,marketing specialist,"Medical Science Liaison, Neurology (Ontario)",full-time,"Toronto, ON",2022-08-04,3.9,
KPMG,Canada,  Undergraduate degree with related experience in marketing and communications. A senior marketing and / or communications professional with 15 years of…,marketing specialist,"Managing Director, Marketing and Communications, Global Tax...",full-time,"Toronto, ON",2022-07-17,3.9,
Procter &amp; Gamble,Canada,"  The sales process begins with understanding our commercial customers’ (distributor or end-user) business, then utilizing available information (P&amp;G and…",marketing specialist,"TERRITORY SALES &amp; SERVICE SPECIALIST (WINNIPEG, MB)",part-time,"Winnipeg, MB",2022-07-17,4.1,
Sobeys,Canada,"  Coach and mentor brand specialists for development of objectives. Partner with specialist in negotiations, RFQs and penny profit exercises.",marketing specialist,Brand Manager,full-time,"Mississauga, ON",2022-08-05,3.6,
Ahava Digital Group,Canada,"  We deliver scalable solutions for entrepreneurs &amp; companies to drive their business outcomes providing services in media design, influencer marketing, media…",marketing specialist,Inside Lead Generation Specialist,full-time,"Remote in Kitchener, ON",2022-07-17,,
Stilo Technologies,Canada,"  Become a product expert and content conversion specialist. Create new marketing content for web, video, print and social media. $750 for home office setup.",marketing specialist,Technical Sales Product Specialist,full-time,"Remote in Ottawa, ON",2022-07-17,,
Procter &amp; Gamble,Canada,  Utilize syndicated planning tools to run reports and develop insights that align with the brand marketing strategies &amp; objectives.,marketing specialist,Senior Media Manager,full-time,"Hybrid remote in Toronto, ON",2022-08-04,4.1,
L3Harris Technologies,Canada,  Bachelor’s Degree required or equivalent work experience in marketing. You might have experience working in a social media agency or as a social media content…,marketing specialist,Digital Communications Specialist,,"Hybrid remote in Hamilton, ON",2022-07-22,3.7,
Loopio,Canada,  Act as the marketing technology platform owner for all marketing systems including building out the technology roadmap for all marketing systems and platforms.,marketing specialist,Marketing Operations Manager,full-time,"Remote in Toronto, ON",2022-07-17,5.0,
Rogers Communications,Canada,  Speak persuasively on the competitive advantage of Rogers current marketing offers vs competitors. You will be responsible for nurturing and strengthening your…,marketing specialist,Senior Account Specialist,full-time,"Ottawa, ON+1 location",2022-07-17,3.7,
G Adventures,Canada,"  College or university degree in business, marketing, travel and tourism, or a related field. The Digital Marketing &amp; E-commerce team is on the hunt for a Paid…",marketing specialist,Paid Social Media Specialist,full-time,"Toronto, ON",2022-07-17,4.2,
U V CONN INC.,Canada,  Utilize sales/marketing software packages. Supervise activities of other technical sales specialists. Promote sales to existing clients.,marketing specialist,technical sales specialist,undefined,"Brampton, ON",2022-08-05,,24.50
Cirque du Soleil,Canada,  Produce event marketing tools within budget. Assist in the development of event marketing strategies. Participer à l’élaboration des stratégies de marketing…,marketing specialist,"Conseiller.ère, opérations et marketing évènementiel",full-time,"Montréal, QC",2022-08-03,4.4,
Mistplay,Canada,  You will report to the Director of Marketing and collaborate closely with the rest of the marketing department and other stakeholders.,marketing specialist,Market Insights Specialist // Specialiste des connaissances...,full-time,"Remote in Montréal, QC",2022-07-17,,
University of Saskatchewan,Canada,"  Education: An undergraduate degree, preferably a degree in communications, journalism or marketing is preferred. Department: Provost and VP Academic.",marketing specialist,"Communications Specialist, Office of the Provost and Vice Pr...",undefined,"Hybrid remote in Saskatoon, SK",2022-08-11,4.2,66500-110000
Square,Canada,"  3+ years of experience in the localization industry, either marketing or product side. Work closely with cross-functional stakeholders, including localization…",marketing specialist,"Localization Content Specialist, Spanish",full-time,"Toronto, ON",2022-07-21,3.7,
UPI Energy FS,Canada,"  The position is also accountable for marketing program support and execution as directed. Post-Secondary degree or diploma in communications, marketing, public…",marketing specialist,Communications Specialist,full-time,"Guelph, ON",2022-07-17,2.5,
Canadian Imperial Advantage,Canada,"  Understanding of current web standards, principles, and best practices with regards to digital marketing, display ads, and social media.",marketing specialist,"Web Manager, Marketing, &amp; Social Media Specialist",,"Edmonton, AB",2022-07-17,,
360.Agency,Canada,"  Agency is currently looking for a Web Designer to grow its marketing production team. Under the supervision of the Design Tech Lead, and collaborating closely…",marketing specialist,Web Designer – Marketing Solutions,full-time,"Montréal, QC",2022-07-17,4.8,
Pacifica Housing,Canada,"  Executing the creation of communications material such as newsletters, presentations, and other marketing materials. Demonstrated skill in research and writing.",marketing specialist,Fund Development &amp; Communications Specialist,undefined,"Victoria, BC",2022-07-26,3.4,29.42-32.57
March Networks Corporation,Canada,"  Working with our marketing vendor to create HTML emails and distribute via Pardot. Assisting with the development of PowerPoints, brochures, and marketing…",marketing specialist,Content and Social Media Specialist,full-time,"Ottawa, ON",2022-07-17,3.6,
Casino Niagara,Canada,"  Planning, creating, execution and analysis of social media marketing campaigns for Fallsview Casino Resort and Casino Niagara across channels.",marketing specialist,Communications Specialist,,"Niagara Falls, ON",2022-07-20,4.0,
StackPros Inc.,Canada,  Ensure brand consistency in marketing and social media messages by working with various company department members. High standards and attention to detail.,marketing specialist,Web Content Specialist (Three-month term),full-time,"Toronto, ON",2022-08-11,3.0,
Teleflex,Canada,  We apply purpose driven innovation – a relentless pursuit of identifying unmet clinical needs – to benefit patients and healthcare providers.,marketing specialist,"Clinical Sales Specialist, Vascular - Canada",,"Toronto, ON",2022-07-17,3.7,
SSENSE,Canada,"  Help develop overall marketing strategy to accelerate growth of the affiliate channel. 5-7 years of total experience, 4+ years experience in affiliate marketing…",marketing specialist,Senior Affiliate Specialist,full-time,"Montréal, QC",2022-07-17,3.1,
Salient Marketing,Canada,"  Learn all aspects of SEO management. Execute Key SEO tactical objectives for projects – including Google Places optimization, Google Plus optimization, YouTube…",marketing specialist,JUNIOR/INTERMEDIATE SEO SPECIALIST,,"Ottawa, ON",2022-07-17,,
SMS Equipment Inc.,Canada,"  Collaborates, delegates, and monitors the implementation to relevant marketing specialists and marketing support for implementation/execution.",marketing specialist,Marketing Business Partner,full-time,"Remote in Acheson, AB",2022-08-02,3.7,
TritonWear,Canada,  Work inbound leads from upsell mining and marketing campaigns. You have a deep background in the sport of competitive swimming as both an athlete and a coach…,marketing specialist,Business Development Specialist,full-time,Remote,2022-07-17,3.3,
Vecova,Canada,"  O Create, edit, publish and share content that reflects Vecova’s Vision and Mission, represents our community, tells our story and encourages our audience to…",marketing specialist,Communications Assistant (Term Position),full-time,"Calgary, AB",2022-08-03,3.0,
Danby Appliances,Canada,  In-depth knowledge of metrics &amp; analytics related to content marketing. 3-5 years of experience in a content marketing role in B2B or B2C.,marketing specialist,Digital Content Specialist,full-time,"Guelph, ON",2022-07-17,2.9,
Spin Master Ltd,Canada,"  A minimum of 2 years' experience working in the toy industry, consultancy, advertising agency and/or organizations in marketing and/or consulting roles.",marketing specialist,"Research Specialist, Consumer Insights",full-time,"Toronto, ON",2022-07-17,3.4,
White Cap,Canada,  Promotes the organization’s product line and services and supports marketing campaigns. Responsible for maximizing sales targets within an assigned territory.,marketing specialist,Field Sales Support Specialist,,"Tiverton, ON+1 location",2022-08-11,,
Third Octet,Canada,"  Deep understanding of inbound marketing, social media, and digital marketing strategy; Proven experience in a digital marketing role and demonstration of…",marketing specialist,Digital Marketing,,"Woodbridge, ON",2022-07-17,,
Sun Peaks Resort LLP/Sun Peaks Grand Hotel &amp;...,Canada,  Direct and detailed experience with varied communication and marketing efforts. Help guide strategy and integration between communication and marketing tactics…,marketing specialist,Communications Manager,full-time,"Sun Peaks, BC",2022-08-14,,
Torstar,Canada,  Maintain and grow proficiencies in the digital marketing space. 3+ years of sales/marketing experience; digital advertising experience strongly preferred.,marketing specialist,Sr. Campaign Specialist,full-time,"Burlington, ON",2022-07-17,3.7,
Providence Health Care,Canada,"  Seven (7) to ten (10) years related experience in communications, marketing and/or journalism or an equivalent combination of education, training and experience…",marketing specialist,"Senior Communications Specialist, Foundry",full-time,"Vancouver, BC",2022-08-12,4.1,
Fivewalls,Canada,  Engage agents and users on social media sites to ensure fivewalls brand is strong and well received. Develop a community of clients and realtors who will be on…,marketing specialist,Customer Experience Specialist,,"Guelph, ON",2022-07-17,,
Passion.io,Canada,"  2 years experience working in community, engaging/moderating (not only in marketing). A background in journalism, social media marketing, SaaS support and…",marketing specialist,Community Moderator / Engagement Specialist (Remote),full-time,"Remote in Toronto, ON",2022-08-06,,
Kin's Farm Market,Canada,  Create quarterly and annual marketing report for the executive team detailing marketing campaigns and their effectiveness through ROI analysis; provide…,marketing specialist,Marketing Manager,full-time,"Richmond, BC",2022-07-27,2.9,
Accenture,Canada,  Ability to learn quickly and retain knowledge about complex IT systems and products for marketing purposes. The key is a new operating model—one that's anchored…,marketing specialist,Cloud Sales Specialist,full-time,"Toronto, ON",2022-07-17,4.0,
Matrixinfologics Inc.,Canada,  Utilize sales/marketing software packages. Supervise activities of other technical sales specialists. Promote sales to existing clients.,marketing specialist,technical sales specialist,undefined,"Etobicoke, ON",2022-07-17,,26
Think Shift,Canada,  2+ years of experience in social media/digital marketing or similar position in an agency or comparable industry environment. Speak to successes and learnings.,marketing specialist,Senior Social Media Specialist,full-time,"Winnipeg, MB+1 location",2022-08-11,3.0,
Hatch,Canada,  Ability to mentor and collaborate with marketing specialists and marketing support personnel to deliver integrated and holistic campaigns and projects.,marketing specialist,Corporate Marketing Manager (on-site),,"Mississauga, ON",2022-07-17,3.9,
Salient Marketing,Canada,  Must have an excellent working knowledge of online marketing. Maintain database of clients and prospects and be able to setup marketing campaign.,marketing specialist,BUSINESS DEVELOPMENT SPECIALIST,,"Ottawa, ON",2022-07-17,,
East Coast Credit Union,Canada,"  Flexible Location in Nova Scotia. Develop, implement, and evaluate East Coast Credit Union's community impact plan ensuring internal and external stakeholder…",marketing specialist,Community Engagement Specialist,full-time,"Moncton, NB",2022-07-28,5.0,
De Beers Group,Canada,"  Diploma or degree in communication, journalism and/or marketing; Reporting to the Senior Communications Officer, the incumbent will help deliver timely,…",marketing specialist,Communication Specialist - Calgary,,"Hybrid remote in Calgary, AB",2022-07-26,4.3,
HOOPLAH,Canada,"  Bachelor’s degree - marketing or related field preferred. If your calling is to strategize and manage world class Search Engine Marketing campaigns, have we got…",marketing specialist,SEM / PPC Specialist,full-time,"Toronto, ON",2022-07-17,,
CDW,Canada,"  The Associate Designer works closely with other designers, marketing coordinators, specialists, associates, agencies and multiple stakeholders in a fast-paced…",marketing specialist,Associate Designer - Marketing,full-time,"Toronto, ON+2 locations",2022-08-13,3.7,
Capgemini,Canada,  Preferable to be Salesforce Email certified specialist and MC Consultant certification. Aware of SDLC and Support processes as required by projects.,marketing specialist,Salesforce Marketing Cloud Developer,,"Toronto, ON",2022-07-17,3.8,
Home Hardware Stores Limited,Canada,  Strong understanding of loyalty marketing. Responsible for the execution of CRM marketing programs: create the specifications and implementation of various CRM…,marketing specialist,Loyalty &amp; CRM Specialist,full-time,"St. Jacobs, ON",2022-07-17,3.8,
BMO Financial Group,Canada,  Integrates marketing promotions and programs into customer conversations as appropriate. Supports individual needs &amp; welcomes and celebrates our differences;,marketing specialist,"Account Specialist, Collections - Remote Across Canada",full-time,Remote in Ontario,2022-08-13,3.8,
Sun Peaks Resort LLP,Canada,  Direct and detailed experience with varied communication and marketing efforts. Help guide strategy and integration between communication and marketing tactics…,marketing specialist,Communications Manager,full-time,"Sun Peaks, BC",2022-08-13,3.8,
Microsoft,Canada,"  Effectively turn digital signals, qualified Account-based marketing leads, and customer insights into opportunities and qualified revenue pipeline for large…",marketing specialist,"Enterprise Digital Specialist - Modern Work, Employee Experi...",full-time,"Toronto, ON",2022-07-22,4.2,
Morweb,Canada,"  Our complete marketing solutions offer clients creative graphic design, interactive web experiences and effective internet marketing that drives results and…",marketing specialist,Web Designer / Content Migration Specialist,undefined,"Calgary, AB",2022-08-14,,44000
Thames Valley Family Health Team,Canada,"  Advanced skills in WordPress, Microsoft Office (Teams), Constant Contact email marketing, Adobe Creative Suites and/or other graphic design software such as…",marketing specialist,Communications and Community Engagement Specialist - London,full-time,"Hybrid remote in London, ON",2022-07-20,,
Knowledge First Financial,Canada,"  Follows up and closes inbound inquires from the Knowledge First website, marketing campaigns, channel partners &amp; direct call-ins. Experience working with a CRM.",marketing specialist,Education Savings Specialist,full-time,"Hybrid remote in Mississauga, ON",2022-07-17,3.6,
Gilead Sciences,Canada,  Ensures that all marketing activities follow regulatory and legal requirements. 5+ years’ pharmaceutical/biotech industry marketing experience within a…,marketing specialist,"Senior Marketing Manager, HIV",full-time,"Temporarily Remote in Mississauga, ON",2022-07-17,3.6,
Public Health Sudbury &amp; Districts,Canada,"  Implements appropriate health promotion interventions utilizing skills in social marketing, media communications, innovation, intersectoral planning, community…",marketing specialist,Health Promoter #22-205 (Job opportunity),undefined,"Greater Sudbury, ON",2022-08-16,3.8,39.60-46.02
Centre for Gender and Sexual Health Equity,Canada,"  Understanding of marketing and branding principles. Undergraduate degree in marketing, communications, journalism, digital media or related field.",marketing specialist,Knowledge Translation / Communications Specialist - Head,undefined,"Head, ON",2022-07-29,,28.05-32.95
Canon Canada,Canada,"  Post secondary education in communications, public relations, marketing, or business. We're looking for a Communication Specialist within our Corporate…",marketing specialist,Communications Specialist (Internal Communications) - Hybrid,full-time,"Hybrid remote in Brampton, ON",2022-07-17,3.5,
McCarthy Tetrault,Canada,"  Undergraduate degree in marketing, communications or related field. Tracking business development and marketing activity/information in a variety of databases,…",marketing specialist,Business Development Specialist,,"Hybrid remote in Toronto, ON",2022-08-06,3.9,
Keewaytinook Okimakanak,Canada,  Co-create a digital marketing strategy and define communication objectives. Effectivity and strategically manage and grow digital communication platforms …,marketing specialist,Media Specialist,full-time,"Sioux Lookout, ON",2022-07-17,2.3,
New Millenium Tire Centre (2017) Ltd.,Canada,  Supervise activities of other technical sales specialists. Secondary (high) school graduation certificate. Promote sales to existing clients.,marketing specialist,TECHNICAL SALES CONSULTANT,undefined,"Abbotsford, BC",2022-08-13,,25.48
Cogeco Connexion Inc,Canada,  Minimum 2-5 years of relevant experience in a similar role of marketing automation and email marketing. You will have a solid foundation in marketing automation…,marketing specialist,Salesforce Email Specialist,full-time,"Burlington, ON",2022-07-17,3.7,
ABB,Canada,  ABB’s Electrification organization is responsible for the go-to-market strategy and generating profitable growth for the Electrification Business Area.,marketing specialist,"Electrification Services - Regional Sales Specialist, Britis...",full-time,"Remote in Kelowna, BC",2022-08-05,3.9,
WalletCard,Canada,  Manage scalable marketing automation campaigns and ensure they are constantly producing. Review and suggest optimizations for email campaigns and content…,marketing specialist,Sales Operations Specialist,full-time,Remote,2022-08-09,,
Investment Planning Counsel,Canada,  We’re seeking a full-time Operations Communication Specialist – someone who drives the creation and delivery of all business operational communications and…,marketing specialist,Operations Communications Specialist,full-time,"Hybrid remote in Mississauga, ON",2022-07-17,3.6,
Achievers,Canada,  Dotted line alignment with international marketing teams to ensure the paid programs reflect regional GTM’s and meet marketing and business requirements for…,marketing specialist,Global Paid Media Specialist,full-time,"Toronto, ON",2022-07-17,4.0,
WM,Canada,"  Attract, generate, manage and record leads from outbound telephone marketing. Executes sales campaigns via outbound telephone marketing to consistently meet or…",marketing specialist,Sales Specialist-Construction,full-time,"Coquitlam, BC",2022-07-17,3.4,
Sinclair Dental Co. Ltd.,Canada,"  You have an undergraduate degree in journalism, communications, marketing or relevant field, proven experience in communication and social media, or an…",marketing specialist,Employer Branding &amp; Internal Communications Specialist,full-time,"North Vancouver, BC",2022-07-17,2.8,
"CROSSMARK, Inc.",Canada,"  This position will be responsible for the execution of the strategic plan for leading brands, including Nestlé Canada brands such as Kit Kat, Delissio Pizza,…",marketing specialist,RETAIL SALES SPECIALIST PART TIME,undefined,"St. John's, NL+2 locations",2022-08-12,3.6,16-18
Softchoice,Canada,  The Vendor Sales Specialist will be responsible for execution of the overall management of IBM programs and renewals for the Softchoice IBM software business.,marketing specialist,IBM Vendor Sales Specialist (Remote),,"Remote in Toronto, ON",2022-07-17,3.5,
Metro Inc.,Canada,"  Monitor all competitive and industry activities regarding merchandising, marketing, assortment, pricing and promotions.",marketing specialist,Assistant Category Manager,,"Toronto, ON",2022-08-16,3.5,
Axamit,Canada,"  Develop and create content for Axamit.com including, but not limited to, blog posts, case studies, landing pages, website copy, banner ads, direct mail, social…",marketing specialist,Content Specialist/Copywriter,,"Montréal, QC",2022-07-17,,
Moody's Investors Service,Canada,"  At least 3 years of content curation, content management and social media marketing experience. Comfort level working with technology and in collaboration with…",marketing specialist,Content Development Specialist,full-time,"Toronto, ON",2022-08-02,3.6,
Benchmark Digital Partners,Canada,"  Create consistent pipeline demand through qualified leads generated by marketing team, professional networks and own prospecting activities.",marketing specialist,Business Development Specialist,full-time,"Toronto, ON",2022-07-17,,
Absorb LMS,Canada,"  Ability to work effectively with different people in engineering, marketing, and creative fields to define key project requirements.",marketing specialist,"Web Analytics &amp; Experimentation Specialist - Remote, Canada",,"Temporarily Remote in Calgary, AB",2022-07-17,,
Osler,Canada,"  The Manager, Marketing &amp; Communications plays a key role in our broader marketing team working closely with lawyers and senior marketing and business…",marketing specialist,"Manager, Marketing &amp; Communications",,"Hybrid remote in Toronto, ON",2022-07-17,3.9,
Rogers Communications,Canada,"  Reporting to the Branded Content &amp; Integrations Lead, this individual will be highly organized and have tremendous people and communications skills.",marketing specialist,Activation Specialist- Western Region,full-time,"Edmonton, AB",2022-07-27,3.7,
"Guidewire Software, Inc.",Canada,"  We’re looking for an experienced strategic sourcing specialist to support our Marketing, Sales, and People organizations along with our event and training…",marketing specialist,Strategic Sourcing Specialist (Marketing/HR) - Canada Remote,full-time,Remote,2022-07-17,3.7,
Merit Kitchens,Canada,  Utilize sales/marketing software packages. Promote sales to existing clients. Identify and solicit potential clients. Registered retirement savings plan (RRSP).,marketing specialist,technical support specialist - wholesale trade,undefined,"Surrey, BC",2022-07-25,4.3,3760
Viral Nation,Canada,"  3-4 years of experience in digital, growth marketing, or demand generation marketing with demonstrated success. Experience with an affiliate program technology.",marketing specialist,Senior Demand Generation Specialist,full-time,"Toronto, ON",2022-07-17,4.4,
Pet Valu,Canada,"  Produce marketing emails as required to support marketing campaigns. Work closely with marketing to uphold corporate branding, style guides and ongoing visual…",marketing specialist,Website Experience Manager,full-time,"Markham, ON",2022-08-06,3.3,
Edelman,Canada,"  Clear understanding of the influencer marketing landscape, importance and role of influencer marketing, best practices.",marketing specialist,"Senior Account Manager, Influencer Marketing",full-time,"Toronto, ON",2022-08-12,3.7,
Euromoney Institutional Investor PLC,Canada,"  Bachelor’s degree in marketing, digital marketing, economics, or mathematics preferred. Provide support on all marketing reporting through Salesforce, Power BI,…",marketing specialist,"Digital Demand Generation Specialist, Senior",part-time,"Montréal, QC",2022-07-17,,
BMO Financial Group,Canada,  Assists in the creation of senior executive presentation material. Responsible for elevating the Key Wins and achievements across the department.,marketing specialist,Communication &amp; Change Specialist - (Technology / Banking),full-time,"Toronto, ON",2022-07-20,3.8,
Viatris,Canada,  Deliver the marketing message consistently in a variety of settings using clear and concise communication to designated customers.,marketing specialist,Sales Representative (Biosimilars),full-time,"Etobicoke, ON",2022-07-17,,
ZM Financial Systems,Canada,"  At least 3 years of content curation, content management and social media marketing experience. Comfort level working with technology and in collaboration with…",marketing specialist,Content Development Specialist,full-time,"Toronto, ON",2022-07-17,,
Leads.io,Canada,"  Demonstrated ability to manage direct response type marketing campaigns. Experience with Excel, marketing, and advertising tools.",marketing specialist,Senior Paid Search Specialist,full-time,"Toronto, ON",2022-08-10,3.6,
Colas Hungária Zrt.,Canada,"  Strong knowledge of social media tools and platforms, and recruitment marketing. Develop and implement creative social media recruitment marketing campaigns to…",marketing specialist,Employer Branding and Talent Marketing Specialist,,"Markham, ON",2022-08-06,3.7,
Rogers Communications,Canada,"  The candidate will help define testing methodology, measurement of email marketing effectiveness and deliver cutting edge email marketing programs.",marketing specialist,"Email Marketing Manager, Salesforce",full-time,"Mississauga, ON",2022-07-17,3.7,
Google,Canada,"  Work across Google Cloud, including internally facing product and tech writing, and external facing advocacy, marketing, sales, and outbound product management,…",marketing specialist,"Developer Relations Specialist, Cloud Platform Evaluations a...",full-time,"Toronto, ON",2022-07-17,4.3,
Thermo Fisher Scientific,Canada,"  Bachelor’s degree in marketing, business communications, digital marketing, or related degree a scientific discipline with strong digital marketing experience…",marketing specialist,Senior Digital Marketing Specialist,full-time,Remote in Manitoba+1 location,2022-07-31,3.5,
La radio de la communauté francophone d'Ottawa,Canada,"Communication and Media Studies, Other Radio, Television and Digital Communication, Other Advertising Graphic Design Marketing, Other Retailing and Retail…",marketing specialist,content marketing specialist,undefined,"Vanier, ON",2022-08-02,,17
CDW,Canada,"  A bachelor's degree plus 2+ years of sales/marketing experience, OR 6+ years of experience in sales/marketing; OR 4+ years of CDW PPM experience plus 2 years of…",marketing specialist,"Solution Specialist, Microsoft Licensing",full-time,"Toronto, ON",2022-08-10,3.7,
Rogers Communications,Canada,  Experience in digital marketing an asset. TERM: Full-Time Contract (April – December). Jays Care is seeking a Content Producer to support Jays Care’s…,marketing specialist,Content Producer - Jays Care Foundation,full-time,"Remote in Toronto, ON",2022-07-17,3.7,
Lundbeck,Canada,"  Implement territory plan of action, including field call activities as established by the sales and marketing teams for each defined cycle.",marketing specialist,Sales representative in Mental Health - Toronto N. &amp; Area,full-time,"Toronto, ON+1 location",2022-07-17,3.9,
Deloitte,Canada,"  Experience in public communications (written and verbal), project / program management, financial reporting, and business marketing acumen.",marketing specialist,"Senior Specialist, Client Account Management",,"Toronto, ON",2022-07-17,3.9,
YMCA of Niagara,Canada,  Youth Outreach Worker – Youth Gambling Awareness. Location Employment and Immigration Services – St. Catharines and Niagara Falls. Why Work for the YMCA?,marketing specialist,Youth Outreach Worker - Youth Gambling Awareness Program,undefined,"Niagara, ON",2022-08-10,4.0,40400
The Co-operators,Canada,"  This role is accountable for the development and administration of direct marketing, marketing communications and marketing materials programs and projects…",marketing specialist,"Manager, Marketing Programs",full-time,"Guelph, ON",2022-08-03,3.8,
The Miller Group,Canada,"  Strong knowledge of social media tools and platforms, and recruitment marketing. Develop and implement creative social media recruitment marketing campaigns to…",marketing specialist,Employer Branding and Talent Marketing Specialist,,"Markham, ON",2022-07-28,3.4,
Agility PR Solutions,Canada,"  Reporting into the Director of Account Management, this is an exciting full-time entry level opportunity for an Account Specialist to join a well-established,…",marketing specialist,Account Specialist,full-time,Remote,2022-07-17,3.8,
TD Bank,Canada,"  As part of TD's US Marketing teams, the Digital Marketing &amp; Performance Media group is responsible for leading our digital marketing transformation with…",marketing specialist,Digital Marketing Manager (Paid Media),full-time,"Toronto, ON",2022-08-05,3.8,
Microage,Canada,  Responsible for helping to sell MICROAGE’s services and solution portfolios using a variety of marketing techniques. We take pride in the premium quality and.,marketing specialist,Business Development Specialist,full-time,"Richmond, BC",2022-07-17,3.9,
Bonhams,Canada,  Oversee marketing design workflows and production for your projects and specialist departments. Oversee all integrated marketing activities for allocated…,marketing specialist,Marketing Manager,,"Boston, ON",2022-07-21,,
LEO Pharma Inc.,Canada,"  Communicates the value back to sales and marketing and other business partners. At LEO Pharma, we are pioneering together. Dermatology experience is an asset.",marketing specialist,Sales Training Specialist,full-time,"North York, ON",2022-07-17,3.6,
EllisDon Corporation,Canada,"  You are currently studying in the field of communications, marketing or a related field. EllisDon is committed to being the safest general contractor.",marketing specialist,Co-op Student - Proposal Coordinator,full-time,"Richmond, BC",2022-08-09,3.9,
Xediton Pharmaceuticals,Canada,  Assist in developing and executing operational marketing plans that will support business objectives. You will assist in the development of brand marketing that…,marketing specialist,Sales Representative- Pharma (All Provinces),,Canada,2022-07-17,,
Brafton,Canada,  This is a remote full-time contract position and is open to candidates throughout Canada. The Paid Search Specialist works with Brafton's Content Marketing…,marketing specialist,Remote Paid Search Specialist (PPC) - Canada,full-time,"Remote in Vancouver, BC+2 locations",2022-07-17,,
Accenture,Canada,"  While fast-tracking your career, you’ll have the flexibility to pursue your specialist passions. Relationship Development: Develop and leverage existing…",marketing specialist,Sales Executive (Insurance),full-time,"Toronto, ON",2022-07-17,4.0,
Noise,Canada,"  Work with media team to plan and execute SEM, PPC or other digital marketing components (including data gathering, campaign management, ad creation, analysis…",marketing specialist,SEM / Search Ads / PPC Specialist,full-time,"Vancouver, BC+1 location",2022-07-17,4.5,
TELUS,Canada,  Jobs by Category: Sales and Marketing. Job Function: Sales &amp; Professional Services. Our TELUS Small Medium Business (SMB) Growth team supports the fastest and…,marketing specialist,Manager Area Sales,full-time,"Toronto, ON",2022-07-17,3.9,
HarbourVest Partners,Canada,  Help build marketing campaigns using existing CRM contacts and identifying potential investors. Work with marketing team to enhance communications to existing…,marketing specialist,"Vice President, Investor Relations",full-time,Remote,2022-07-17,,
Procter &amp; Gamble,Canada,"  The sales process begins with understanding our commercial customers’ (distributor or end-user) business, then utilizing available information (P&amp;G and…",marketing specialist,"TERRITORY SALES &amp; SERVICE SPECIALIST (EDMONTON, AB)",full-time,"Toronto, ON",2022-07-17,4.1,
Deloitte,Canada,"  Coordinate with appropriate resources, including subject matter specialists, marketing and communications personnel, and various shared internal services to…",marketing specialist,"Marketing Analyst, Indirect Tax",,"Burlington, ON",2022-07-22,3.9,
Loft Community Services,Canada,"  Strong technical ability with Luminate Online or similar email marketing platform. 1 Full Time Permanent Position. Database, contacting the donor if necessary.",marketing specialist,Development Specialist,undefined,"Toronto, ON",2022-07-17,3.0,53949-69356
Northbridge Financial Corporation,Canada,"  Experience planning long-term digital marketing strategy for websites, including content marketing campaigns and ongoing content development plans.",marketing specialist,Senior Digital Content Specialist,full-time,"Toronto, ON",2022-07-17,4.0,
